,Date,FTSEMIB Index,A2A 2018-2023,Amplifon 2018-2023,Azimut 2018-2023,BPER banca 2018-2023,Banca Mediolanum 2018-2023,Banca Monte dei Paschi di Siena 2018-2023,Banca pop Sondrio 2018-2023,Banco Bpm 2018-2023,Brunello cucinelli 2018-2023,Campari 2018-2023,Diasorin 2018-2023,Enel 2018-2023,Eni 2018-2023,Erg 2018-2023,Ferrari 2018-2023,Fineco 2018-2023,Generali Ass 2018-2023,Hera 2018-2023,Interpump 2018-2023,Intesa San Paolo 2018-2023,Inwit 2018-2023,Italgas 2018-2023,Leonardo 2018-2023,Mediobanca 2018-2023,Moncler 2018-2023,Pirelli 2018-2023,Poste Italiane 2018-2023,Prysmian 2018-2023,Recordati 2018-2023,Saipem 2018-2023,Snam 2018-2023,Stellantis 2018-2023,Stmicroeletronics 2018-2023,Telecom 2018-2023,Tenaris 2018-2023,Terna 2018-2023,Unicredit 2018-2023,Unipol 2018-2023,BOT 3m,Risk Premium
18,2018-05-18,-0.029375388566078353,-0.03562500000000013,-0.044794188861985496,-0.024067489818346277,-0.07015839368780541,-0.08327081770442601,-0.1187505998944185,-0.06755373592630498,-0.024067489818346277,0.009819967266775809,0.017642341619887647,0.014962593516209433,-0.03392504930966478,0.0068126520681264235,-0.06039603960396034,-0.010105448154657193,-0.07738217740275788,-0.023030303030302957,-0.0631296171927469,-0.04030054644808745,-0.04640813731722815,-0.018382352941176516,-0.01789225324419985,-0.05764828303850156,-0.07679935665460402,0.05913978494623651,0.09336397586900325,-0.06503067484662584,-0.04854233936378938,0.04655737704918028,0.1285356079956883,-0.024289405684754573,-0.024401468191042164,-0.009396636993076024,-0.07782197911486821,0.047166921898927905,-0.021739130434782816,-0.09577433381647904,-0.0317899101589495,-0.007019230769230769,-0.022356157796847582
19,2018-05-25,-0.04484075455283976,-0.04504212572909905,-0.01520912547528519,-0.04075725158478338,-0.02035905392141346,-0.006546644844517169,-0.06914872796769256,-0.020307354555433643,-0.04075725158478338,0.01620745542949753,0.026792750197005555,0.03378378378378377,-0.03062474479379329,-0.07044465925567911,-0.05690200210748164,0.002219263204616073,-0.020075842070042316,-0.07723325062034747,-0.014336917562724039,0.019928825622775648,-0.1206666666666667,-0.04794007490636698,-0.07067067067067057,-0.004858657243816067,-0.07229965156794427,-0.0035532994923858086,-0.023909616395165534,-0.004199475065616798,-0.018446050174555473,0.006578947368421018,-0.04091739690186469,-0.03601694915254228,0.011536909585864619,0.0259610584123815,-0.019142626044756028,-0.07224334600760451,-0.028301886792452824,-0.05117139334155352,-0.08160837497025941,-0.006423076923076924,-0.038417677629762836
20,2018-06-01,-0.01288499273377497,-0.020359687818120142,-0.00707850707850699,-0.010178573894789267,-0.03170652876535229,0.007413509060955503,0.01714350486588878,0.011204481792717047,-0.010178573894789267,0.12280701754385959,-0.02148887183422865,0.016042780748662944,-0.0029486099410278577,0.022487976082152583,-0.0027932960893852776,0.006200177147918318,0.00022763487366272983,-0.011092436974789899,-0.04145454545454541,-0.04466154919748788,-0.015352539802880871,-0.024390243902439046,-0.02800517018526516,-0.0031069684864625247,-0.02840375586854449,0.0010188487009679115,-0.013728129205921813,-0.015550869794412225,-0.00639795530116305,-0.009648303765950939,0.04809742895805136,-0.026098901098901117,-0.012894200138212408,-0.009732360097323589,-0.037658053875755826,-0.020176544766708715,-0.008629989212513456,-0.04548408057179998,-0.022279792746113913,-0.004134615384615384,-0.008750377349159585
21,2018-06-08,-0.03408346167154008,-0.035677173536543205,0.10434219053791316,-0.07470350216269017,-0.07049634500483992,-0.04905968928863447,0.004869254495387887,-0.05318559556786695,-0.07470350216269017,0.008522727272727293,0.01098039215686275,0.02807017543859658,-0.029573299535276654,-0.03229087210780568,-0.006722689075630339,0.014964788732394485,0.005689576695493637,-0.03670972127804217,-0.01062215477996964,0.005843681519357213,-0.06641000962463917,-0.012096774193548376,0.003767730496454069,-0.03851291184327699,-0.05436095675283892,0.011450381679389388,-0.007096069868995691,-0.05167336010709511,-0.02776702504484918,0.022941546197360108,0.004410336920820601,-0.025105782792665732,-0.03034287275459313,0.032432432432432545,-0.03998857469294492,0.0012870012870014325,-0.033297062023939006,-0.0742001361470388,-0.07472178060413359,-0.005788461538461538,-0.028295000133078545
22,2018-06-15,0.039074301436881065,0.06142241379310365,0.010563380281690016,-0.00037698293021282137,0.05760045965454097,0.016337059329320613,0.08125110677444325,0.011702750146284302,-0.00037698293021282137,0.06056338028169006,0.08999224204809941,0.058020477815699634,0.06051371353939916,0.014844981607987418,0.07219402143260023,0.10711188204683442,0.07286716451685904,0.02999294283697962,0.03604294478527592,0.013798111837327598,0.050515463917525816,0.06040816326530618,0.05453742548023843,0.03496179671220179,0.030403679100664327,0.058113207547169976,0.02391423859263342,0.07707509881422925,0.041806163251675965,0.009216589861751334,-0.04026942259242128,0.04282407407407418,-0.0036745499263328707,0.06901475487862929,0.00446295745313896,-0.033419023136246895,0.03174245835209355,0.05205882352941171,0.018613974799541744,-0.008057692307692307,0.04713199374457337
23,2018-06-22,-0.013608556834133534,-0.003045685279187804,0.020905923344947785,0.010748065348237246,0.09928355573664716,0.016920473773265554,-0.08652215702395927,0.00867553499132434,0.010748065348237246,0.01195219123505975,-0.014234875444839923,0.032258064516129004,-0.025862068965517127,0.012038834951456412,0.03156233561283517,-0.05875440658049358,0.017506855093862184,-0.0037684138403564216,-0.030347890451517312,-0.02005730659025795,0.015897939156035434,0.012317167051578037,-0.018006700167504053,-0.021476510067114152,0.04562360525663256,-0.059201141226818854,-0.01261744966442957,-0.03722149410222797,-0.07826812359509006,0.04231354642313545,0.020979545478897244,-0.03468368479467254,-0.07801573040327581,-0.1024042742653607,-0.010071090047393372,0.0428856382978724,-0.02574732707833305,0.01607492311993286,-0.0033736294630306585,-0.007307692307692308,-0.006300864526441226
24,2018-06-29,-0.011978909444104624,0.008146639511201537,0.010238907849829504,-0.028222406292208624,-0.01587644787644782,-0.03410981697171378,-0.0698105690173495,-0.011467889908256867,-0.028222406292208624,0.003937007874015741,0.017328519855595692,0.017708333333333437,0.0023177412557942034,0.017267843438219632,-0.04487506374298822,-0.030378693300041615,0.0024875621890547706,-0.011691884456671242,0.01908396946564883,-0.02631578947368418,-0.039219474497681706,0.004562737642585635,0.006823027718550145,-0.032235939643347034,-0.05596395541854393,-0.014404852160727843,-0.027732463295269127,-0.023958616934386057,-0.0806029505521697,-0.005257009345794428,0.03898747992905638,0.02788157516527745,-0.009942936744774533,-0.05084325396825384,-0.04637941352483543,0.0019126554032515841,0.03740201567749146,-0.01664603109093421,-0.06657263751763043,-0.0038653846153846156,-0.008113524828720008
25,2018-07-06,0.013836875244783275,0.03737373737373728,-0.0039414414414414845,0.006411979266653711,0.01296255610307262,0.019810508182601216,-0.005679163292006684,0.058584686774941996,0.006411979266653711,-0.14117647058823524,0.04684173172462747,-0.017400204708290734,0.026907714946394767,0.01722620394819563,0.03256807261078487,-0.013304721030042876,0.016335814722911346,0.011830201809325036,0.04494382022471921,-0.024774774774774744,0.030162879549567645,0.04012112036336113,0.02414231257941557,0.01299314906685578,0.017583521728208984,-0.05128205128205132,-0.0022371364653244186,0.03654114365411454,-0.005421447206354402,-0.12037580739870823,-0.0010100806044321953,0.012583892617449743,0.03783473282689087,-0.007316435850535652,0.02792594916849711,0.018771874005727218,0.012521588946459605,0.027420257414661586,0.04593532789362342,-0.004403846153846154,0.01824072139862943
26,2018-07-13,-0.0015123935543575051,-0.004868549172346692,-0.01921989824759751,-0.0209903860827102,-0.025810249736630042,-0.01858108108108114,-0.012648933358135217,-0.021369863013698587,-0.0209903860827102,0.05175038051750369,-0.01627118644067793,0.017187500000000133,-0.002661207778914987,0.006180469715698411,0.011375387797311287,0.06524575902566343,0.03814852492370302,-0.006533700137551501,-0.012186379928315505,0.0323325635103926,-0.039430021471793864,-0.046579330422125254,-0.022332506203474045,0.04944029850746268,-0.006665020982473457,0.05486486486486486,-0.024663677130044914,0.018837459634015064,0.058995611896635713,0.021361815754339153,0.05811813714586145,-0.0057995028997513964,-0.018401855732933514,0.02421689918399572,-0.07417582417582413,0.005309181761399051,0.00916844349680157,-0.027641612200435817,-0.016180294712510812,-0.004211538461538462,0.0026991449071809568
27,2018-07-20,-0.004465030021902683,0.01598173515981749,0.004610951008645392,0.01148009882393275,-0.015934607677872803,0.001721170395869276,-0.008263676116250673,0.004479283314669624,0.01148009882393275,0.0405209840810421,0.053756030323914405,-0.01280081925243215,0.006978653530377521,-0.011916461916462118,-0.008179959100204526,-0.021641486320947423,-0.008329250367467012,0.004499826929733386,0.00870827285921627,0.007457121551081247,-0.022353180247917104,0.10534351145038179,0.030033840947546686,0.006666666666666821,0.00248508946322068,-0.003586984370996693,0.02614942528735642,0.01875330163761224,-0.0009208103130754486,0.019607843137254832,-0.01702818920210225,0.025555555555555554,-0.013463000506842349,0.040349524543819015,-0.007583250906693095,-0.01397949673811738,0.0061271920557786075,-0.02254586192410024,-0.003230543318648915,-0.005153846153846154,0.000688816131943471
28,2018-07-27,0.007363291824580509,-0.007704654895666185,0.055651176133103775,0.06586429551093387,0.041564318034906345,0.026632302405498187,0.041250739869783004,0.032887402452619785,0.06586429551093387,0.0013908205841446364,-0.0320470896010463,-0.03526970954356856,-0.038728088055442256,0.007086907870197834,-0.006701030927835028,-0.056761268781302165,0.008399209486166015,0.022742935906271633,0.008633093525179936,0.005181347150259086,0.04323425483267518,-0.04350828729281775,0.005338809034907577,0.01655629139072845,0.08477937530986623,-0.021856518385188983,0.045365443853262466,0.022037853253824125,0.026728110599078425,-0.0028846153846153744,0.0907765291441458,0.0048754062838569645,-0.12037375975339559,-0.05212450592885376,0.0897009966777409,-0.018903591682419618,0.010919781604368017,0.06862464183381078,0.03859752504419567,-0.004673076923076923,0.012036368747657431
29,2018-08-03,-0.01677197259130936,0.013264315755418865,0.05543478260869583,-0.015629292272102968,-0.03863340160119155,0.046025104602510414,-0.027611927400104097,-0.014570966001079322,-0.015629292272102968,-0.01666666666666672,-0.018243243243243334,-0.060752688172043046,-0.04028837998303658,0.00024691358024697685,-0.04462895692786717,-0.046017699115044275,-0.014698677119059367,0.006738544474393482,-0.00855920114122688,-0.025036818851251863,-0.02570233114166176,0.0043321299638989785,-0.01225490196078427,0.1378935939196524,0.008455210237660049,-0.02786540483701372,-0.045004018215912156,-0.05530187721968538,-0.024685816876122146,0.03182256509161041,-0.06353492683100725,-0.005390835579514808,0.011498784414218921,-0.010424811050299687,-0.024390243902439046,-0.045279383429672415,-0.0230577482343165,-0.035125351923850356,-0.025815602836879337,-0.0036346153846153846,-0.013137357206693973
30,2018-08-10,-0.022980193960675077,0.013409961685823646,-0.033985581874356297,0.00685917396157687,-0.07407766050159781,-0.03200000000000003,-0.04856035185912988,-0.016976998904709828,0.00685917396157687,0.026836158192090398,-0.0013764624913971124,0.005724098454493509,-0.012593901900132431,-0.015304862996791013,0.02281368821292773,-0.02087198515769939,-0.005668821481849884,-0.017068273092369357,0.005035971223021685,0.0083081570996979,-0.06012269938650294,-0.019410496046010084,-0.006823821339950409,-0.029103053435114434,-0.012463176977113188,0.0024337479718767874,0.06647966339410938,-0.04618689581095603,0.010584445467096248,-0.011838006230529663,0.0594801907172835,0.011111111111111072,-0.027521545190766883,-0.05135633394785344,-0.03718750000000004,0.014463504877228361,-0.015522007229428092,-0.04293455606502716,-0.024461269656377405,-0.00475,-0.018230193960675076
31,2018-08-17,-0.03202868741696596,0.00441083805923137,0.028784648187633266,0.02113754722761163,-0.0561597992051871,-0.02066115702479343,-0.04844203748409448,-0.010584958217270124,0.02113754722761163,0.037138927097661645,0.04341833218470037,-0.01138303927148554,-0.00984560304318649,-0.008272750062672363,-0.039830058417419045,-0.003789673140691563,0.02070414082816563,-0.015662240381341563,-0.01717967072297788,-0.022471910112359494,-0.05026109660574407,-0.019794721407624727,-0.009993753903810076,-0.04825552825552837,-0.03602569986232218,0.0062044780145669165,-0.0002630194634403171,-0.03575450450450457,-0.05601092896174864,-0.023644388398486815,-0.006539294151463593,-0.011257035647279534,-0.0347798980205295,-0.059411438089950086,-0.02434274586173324,-0.04111405835543758,-0.006047516198704028,-0.060685249709639955,0.07761194029850738,-0.0030576923076923077,-0.028970995109273655
